date,actual_target,prediction,prediction_correct,actual_return_pct,strategy_return_pct,strategy_return_after_costs_pct,reasoning_balance_before,reasoning_balance_after,buy_hold_balance_before,buy_hold_balance_after
2025-06-13,-1,-1,True,-2.603781201641664,2.603781201641664,2.603781201641664,22809.450467175953,23403.35865063805,8198.014340871492,7984.555984555993
2025-06-14,1,-1,False,5.560928433268875,-5.560928433268875,-5.560928433268875,23403.35865063805,22101.914625094825,7984.555984555993,8428.571428571438
2025-06-15,-1,1,False,-1.2695504220927911,-1.2695504220927911,-1.2695504220927911,22101.914625094825,21821.319674681345,8428.571428571438,8321.566464423617
2025-06-16,-1,1,False,-2.0680055677072984,-2.0680055677072984,-2.0680055677072984,21821.319674681345,21370.053568861727,8321.566464423617,8149.476006618873
2025-06-17,-1,1,False,-0.9475465313028786,-0.9475465313028786,-0.9475465313028786,21370.053568861727,21167.56236753241,8149.476006618873,8072.255929398795
2025-06-18,1,1,True,0.49197130167406555,0.49197130167406555,0.49197130167406555,21167.56236753241,21271.70069964463,8072.255929398795,8111.969111969121
2025-06-19,-1,1,False,-4.691643435098936,-4.691643435098936,-4.691643435098936,21271.70069964463,20273.70835023586,8111.969111969121,7731.384445670168
2025-06-20,-1,-1,True,-3.5742312905757245,3.5742312905757245,3.5742312905757245,20273.70835023586,20998.337577850052,7731.384445670168,7455.046883618321
2025-06-21,-1,-1,True,-2.6191180822728533,2.6191180822728533,2.6191180822728533,20998.337577850052,21548.30883432822,7455.046883618321,7259.790402647554
2025-06-22,1,-1,False,10.051663880869157,-10.051663880869157,-10.051663880869157,21548.30883432822,19382.345258289915,7259.790402647554,7989.520132377284
2025-06-23,1,1,True,0.7594062823610637,0.7594062823610637,0.7594062823610637,19382.345258289915,19529.53600585028,7989.520132377284,8050.193050193059
2025-06-24,-1,1,False,-1.6718054128126103,-1.6718054128126103,-1.6718054128126103,19529.53600585028,19203.040165807288,8050.193050193059,7915.609487038067
2025-06-25,-1,1,False,-3.1008292105079716,-3.1008292105079716,-3.1008292105079716,19203.040165807288,18607.58668704036,7915.609487038067,7670.15995587425
2025-06-26,1,1,True,2.250826981159215,2.250826981159215,2.250826981159215,18607.58668704036,19026.411268734853,7670.15995587425,7842.801985659137
2025-06-27,1,1,True,6.076376679091378,6.076376679091378,6.076376679091378,19026.411268734853,20182.52768593627,7842.801985659137,8319.360176503045
2025-06-28,1,1,True,1.670755154810033,1.670755154810033,1.670755154810033,20182.52768593627,20519.728307620015,8319.360176503045,8458.356315499183
2025-06-29,1,1,True,0.9064232148679574,0.9064232148679574,0.9064232148679574,20519.728307620015,20705.723888628116,8458.356315499183,8535.024820739118
